prefix,vendor,source,confidence,alt_sources,alt_vendors
C0060C,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C006C3,TP-Link Systems Inc,ieee,1.0,"wireshark,nmap",TPLink | TP-Link Systems
C0074A,Brita GmbH,ieee,1.0,"wireshark,nmap",Brita | Brita GmbH
C00925,FN-LINK TECHNOLOGY Ltd.,ieee,1.0,"wireshark,nmap",FNLINKTECHNO | FN-Link Technology
C00D7E,"Additech, Inc.",ieee,1.0,"wireshark,nmap",Additech | Additech
C010B1,HMD Global Oy,ieee,1.0,"wireshark,nmap",HMDGlobal | HMD Global Oy
C01173,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C011A6,Fort-Telecom ltd.,ieee,1.0,"wireshark,nmap",FortTelecom | Fort-Telecom
C01242,Alpha Security Products,ieee,1.0,"wireshark,nmap",AlphaSecurit | Alpha Security Products
C0132B,Sichuan Changhong Electric Ltd.,ieee,1.0,"wireshark,nmap",SichuanChang | Sichuan Changhong Electric
C0143D,"Hon Hai Precision Ind. Co.,Ltd.",ieee,1.0,"wireshark,nmap",HonHaiPrecis | Hon Hai Precision Ind.
C014B8,Nokia,ieee,1.0,"wireshark,nmap",Nokia | Nokia
C014FE,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C0151B,Sony Interactive Entertainment Inc.,ieee,1.0,"wireshark,nmap",SonyInteract | Sony Interactive Entertainment
C01692,"China Mobile Group Device Co.,Ltd.",ieee,1.0,"wireshark,nmap",ChinaMobileG | China Mobile Group Device
C01693,Xiaomi Communications Co Ltd,ieee,1.0,"wireshark,nmap",XiaomiCommun | Xiaomi Communications
C0174D,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C01754,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C01803,HP Inc.,ieee,1.0,"wireshark,nmap",HP | HP
C01850,Quanta Computer Inc.,ieee,1.0,"wireshark,nmap",QuantaComput | Quanta Computer
C01885,"Hon Hai Precision Ind. Co.,Ltd.",ieee,1.0,"wireshark,nmap",HonHaiPrecis | Hon Hai Precision Ind.
C0188C,Altus Sistemas de Automação S.A.,ieee,1.0,"wireshark,nmap",AltusSistema | Altus Sistemas de Automação
C01944,Juniper Networks,ieee,1.0,"wireshark,nmap",JuniperNetwo | Juniper Networks
C01ADA,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C01B23,"Sichuan Tianyi Comheart Telecom Co.,LTD",ieee,1.0,"wireshark,nmap",SichuanTiany | Sichuan Tianyi Comheart Telecom
C01C30,"Shenzhen WIFI-3L Technology Co.,Ltd",ieee,1.0,"wireshark,nmap",WIFI3LTechno | Shenzhen Wifi-3L Technology
C01C6A,"Google, Inc.",ieee,1.0,"wireshark,nmap",Google | Google
C01E9B,Pixavi AS,ieee,1.0,"wireshark,nmap",PixaviAS | Pixavi AS
C0210D,"SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.",ieee,1.0,"wireshark,nmap",RfLinkTechno | Shenzhen RF-Link Technology
C02242,Chauvet,ieee,1.0,"wireshark,nmap",Chauvet | Chauvet
C02250,Koss Corporation,ieee,1.0,"wireshark,nmap",Koss | Koss
C022F1,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",Masimo | Masimo
C0238D,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C02506,AVM GmbH,ieee,1.0,"wireshark,nmap",AVM | AVM GmbH
C0252F,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.",ieee,1.0,"wireshark,nmap",MercuryCommu | Shenzhen Mercury Communication Technologies
C0255C,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C02567,Nexxt Solutions,ieee,1.0,"wireshark,nmap",NexxtSolutio | Nexxt Solutions
C025A2,"NEC Platforms, Ltd.",ieee,1.0,"wireshark,nmap",NECPlatforms | NEC Platforms
C025A5,Dell Inc.,ieee,1.0,"wireshark,nmap",Dell | Dell
C025E9,"TP-LINK TECHNOLOGIES CO.,LTD.",ieee,1.0,"wireshark,nmap",TpLinkTechno | TP-Link Technologies
C027B9,"Beijing National Railway Research & Design Institute  of Signal & Communication Co., Ltd.",ieee,1.0,"wireshark,nmap",NationalRail | Beijing National Railway Research & Design Institute  of Signal & Communication
C0280B,"Honor Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HonorDevice | Honor Device
C0288D,"Logitech, Inc",ieee,1.0,"wireshark,nmap",Logitech | Logitech
C02973,Audyssey Laboratories Inc.,ieee,1.0,"wireshark,nmap",AudysseyLabo | Audyssey Laboratories
C029F3,XySystem,ieee,1.0,"wireshark,nmap",XySystem | XySystem
C02B31,"Phytium Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",PhytiumTechn | Phytium Technology
C02B56,CANDID OPTRONIX PRIVATE LIMITED,ieee,1.0,"wireshark,nmap",CandidOptron | Candid Optronix Private Limited
C02BFC,iNES. applied informatics GmbH,ieee,1.0,"wireshark,nmap",iNESappliedi | iNES. applied informatics GmbH
C02C17,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C02C5C,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C02C7A,"Shenzhen Horn Audio Co.,Ltd.",ieee,1.0,"wireshark,nmap",HornAudio | Shenzhen Horn Audio
C02CED,Silicon Laboratories,ieee,1.0,"wireshark,nmap",SiliconLabor | Silicon Laboratories
C02D10,MOHAN ELECTRONICS AND SYSTEMS,ieee,1.0,"wireshark,nmap",MohanElectro | Mohan Electronics AND Systems
C02D2E,"China Mobile Group Device Co.,Ltd.",ieee,1.0,"wireshark,nmap",ChinaMobileG | China Mobile Group Device
C02DEE,Cuff,ieee,1.0,"wireshark,nmap",Cuff | Cuff
C02E1D,Nokia Solutions and Networks GmbH & Co. KG,ieee,1.0,"wireshark,nmap",NokiaSolutio | Nokia Solutions and Networks GmbH & KG
C02E25,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",ieee,1.0,"wireshark,nmap",OppoMobileTe | Guangdong Oppo Mobile Telecommunications
C02E26,"iRhythm Technologies, Inc.",ieee,1.0,"wireshark,nmap",iRhythmTechn | iRhythm Technologies
C02E5F,Zyxel Communications Corporation,ieee,1.0,"wireshark,nmap",ZyxelCommuni | Zyxel Communications
C02EDF,AltoBeam Inc.,ieee,1.0,"wireshark,nmap",AltoBeam | AltoBeam
C02FCD,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",ieee,1.0,"wireshark,nmap",OppoMobileTe | Guangdong Oppo Mobile Telecommunications
C02FF1,Volta Networks,ieee,1.0,"wireshark,nmap",VoltaNetwork | Volta Networks
C0335E,Microsoft,ieee,1.0,"wireshark,nmap",Microsoft | Microsoft
C03379,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C033DA,"Shenzhen JRUN Technologies CO., LTD",ieee,1.0,"wireshark,nmap",JRUNTechnolo | Shenzhen Jrun Technologies
C034B4,Gigastone Corporation,ieee,1.0,"wireshark,nmap",Gigastone | Gigastone
C03532,Liteon Technology Corporation,ieee,1.0,"wireshark,nmap",LiteonTechno | Liteon Technology
C03580,A&R TECH,ieee,1.0,"wireshark,nmap",A&RTech | A&R Tech
C035BD,Velocytech Aps,ieee,1.0,"wireshark,nmap",VelocytechAp | Velocytech Aps
C035C5,Prosoft Systems LTD,ieee,1.0,"wireshark,nmap",Prosoft | Prosoft Systems
C03653,eero inc.,ieee,1.0,"wireshark,nmap",eero | eero
C03656,"Fiberhome Telecommunication Technologies Co.,LTD",ieee,1.0,"wireshark,nmap",FiberhomeTel | Fiberhome Telecommunication Technologies
C03896,"Hon Hai Precision Ind. Co.,Ltd.",ieee,1.0,"wireshark,nmap",HonHaiPrecis | Hon Hai Precision Ind.
C038F9,Nokia Danmark A/S,ieee,1.0,"wireshark,nmap",NokiaDanmark | Nokia Danmark A/S
C03937,"GREE ELECTRIC APPLIANCES, INC. OF ZHUHAI",ieee,1.0,"wireshark,nmap","GreeElectric | Gree Electric Appliances, OF Zhuhai"
C0395A,"Zhejiang Dahua Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",ZhejiangDahu | Zhejiang Dahua Technology
C03A55,TP-Link Systems Inc.,ieee,1.0,"wireshark,nmap",TPLink | TP-Link Systems
C03B8F,Minicom Digital Signage,ieee,1.0,"wireshark,nmap",MinicomDigit | Minicom Digital Signage
C03C04,Sagemcom Broadband SAS,ieee,1.0,"wireshark,nmap",SagemcomBroa | Sagemcom Broadband SAS
C03C59,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
C03D03,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C03D46,"Shanghai Sango Network Technology Co.,Ltd",ieee,1.0,"wireshark,nmap",SangoNetwork | Shanghai Sango Network Technology
C03DD9,MitraStar Technology Corp.,ieee,1.0,"wireshark,nmap",MitraStarTec | MitraStar Technology
C03E0F,SKY UK LIMITED,ieee,1.0,"wireshark,nmap",SkyUk | SKY UK Limited
C03E50,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C03EBA,Dell Inc.,ieee,1.0,"wireshark,nmap",Dell | Dell
C03F0E,NETGEAR,ieee,1.0,"wireshark,nmap",Netgear | Netgear
C03F2A,"Biscotti, Inc.",ieee,1.0,"wireshark,nmap",Biscotti | Biscotti
C03FBB,"Zhongshan Zhiniu Electronics Co.,Ltd.",ieee,1.0,"wireshark,nmap",ZhongshanZhi | Zhongshan Zhiniu Electronics
C03FD5,"Elitegroup Computer Systems Co.,Ltd.",ieee,1.0,"wireshark,nmap",ElitegroupCo | Elitegroup Computer Systems
C03FDD,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C04004,Medicaroid Corporation,ieee,1.0,"wireshark,nmap",Medicaroid | Medicaroid
C0408D,"ALPSALPINE CO,.LTD",ieee,1.0,"wireshark,nmap",Alpsalpine | Alpsalpine
C04121,Nokia Solutions and Networks GmbH & Co. KG,ieee,1.0,"wireshark,nmap",NokiaSolutio | Nokia Solutions and Networks GmbH & KG
C041F6,LG ELECTRONICS INC,ieee,1.0,"wireshark,nmap",LgElectronic | LG Electronics
C042D0,Juniper Networks,ieee,1.0,"wireshark,nmap",JuniperNetwo | Juniper Networks
C04301,Epec Oy,ieee,1.0,"wireshark,nmap",Epec | Epec Oy
C04327,"Realme Chongqing Mobile Telecommunications Corp.,Ltd.",ieee,1.0,"wireshark,nmap",RealmeChongq | Realme Chongqing Mobile Telecommunications
C04442,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C044E3,"Shenzhen Sinkna Electronics Co., LTD",ieee,1.0,"wireshark,nmap",SinknaElectr | Shenzhen Sinkna Electronics
C0470E,Dell Inc.,ieee,1.0,"wireshark,nmap",Dell | Dell
C04754,"vivo Mobile Communication Co., Ltd.",ieee,1.0,"wireshark,nmap",vivoMobileCo | vivo Mobile Communication
C0482F,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",GuanChenElec | Shenzhen Guan Chen Electronic
C04884,Sigma Bilisim Sist. Tekn. Elk. Enj. ve San. D??. Tic. Ltd. ?ti.,ieee,1.0,"wireshark,nmap",SigmaBilisim | Sigma Bilisim Sist. Tekn. Elk. Enj. ve San. D??. Tic. ?ti.
C048E6,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C048FB,Shenzhen JingHanDa Electronics Co.Ltd,ieee,1.0,"wireshark,nmap",JingHanDaEle | Shenzhen JingHanDa ElectronicsLtd
C0493D,MAITRISE TECHNOLOGIQUE,ieee,1.0,"wireshark,nmap",MaitriseTech | Maitrise Technologique
C04943,zte corporation,ieee,1.0,"wireshark,nmap",zte | zte
C049BD,EM Microelectronic,ieee,1.0,"wireshark,nmap",EMMicroelect | EM Microelectronic
C049EF,Espressif Inc.,ieee,1.0,"wireshark,nmap",Espressif | Espressif
C04A00,"TP-LINK TECHNOLOGIES CO.,LTD.",ieee,1.0,"wireshark,nmap",TpLinkTechno | TP-Link Technologies
C04A09,"Zhejiang Everbright Communication Equip. Co,. Ltd",ieee,1.0,"wireshark,nmap",ZhejiangEver | Zhejiang Everbright Communication Equip.
C04A0E,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
C04B13,"WonderSound Technology Co., Ltd",ieee,1.0,"wireshark,nmap",WonderSoundT | WonderSound Technology
C04DF7,SERELEC,ieee,1.0,"wireshark,nmap",Serelec | Serelec
C04E30,Espressif Inc.,ieee,1.0,"wireshark,nmap",Espressif | Espressif
C04E8A,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C05064,"SHENNAN CIRCUITS CO.,LTD",ieee,1.0,"wireshark,nmap",ShennanCircu | Shennan Circuits
C0515C,zte corporation,ieee,1.0,"wireshark,nmap",zte | zte
C0517E,"Hangzhou Hikvision Digital Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",HikvisionDig | Hangzhou Hikvision Digital Technology
C051F3,CIG SHANGHAI CO LTD,ieee,1.0,"wireshark,nmap",CigShanghai | CIG Shanghai
C05234,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C05336,Beijing National Railway Research & Design Institute of Signal & Communication Group Co..Ltd.,ieee,1.0,"wireshark,nmap",NationalRail | Beijing National Railway Research & Design Institute of Signal & Communication GroupLtd.
C0544D,"Nokia Shanghai Bell Co., Ltd.",ieee,1.0,"wireshark,nmap",NokiaShangha | Nokia Shanghai Bell
C0555C,Impulse Labs,ieee,1.0,"wireshark,nmap",ImpulseLabs | Impulse Labs
C05627,Belkin International Inc.,ieee,1.0,"wireshark,nmap",BelkinIntern | Belkin International
C056E3,"Hangzhou Hikvision Digital Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",HikvisionDig | Hangzhou Hikvision Digital Technology
C05724,"Honor Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HonorDevice | Honor Device
C057BC,Avaya Inc,ieee,1.0,"wireshark,nmap",Avaya | Avaya
C058A7,"Pico Systems Co., Ltd.",ieee,1.0,"wireshark,nmap",Pico | Pico Systems
C05B44,"Beijing Xiaomi Mobile Software Co., Ltd",ieee,1.0,"wireshark,nmap",XiaomiMobile | Beijing Xiaomi Mobile Software
C05BBD,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C05D39,"Jiangsu Huitong Group Co.,Ltd.",ieee,1.0,"wireshark,nmap",JiangsuHuito | Jiangsu Huitong Group
C05D89,Espressif Inc.,ieee,1.0,"wireshark,nmap",Espressif | Espressif
C05E6F,V. Stonkaus firma Kodinis Raktas,ieee,1.0,"wireshark,nmap",VStonkausfir | V. Stonkaus firma Kodinis Raktas
C05E79,"SHENZHEN HUAXUN ARK TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaxunArkTec | Shenzhen Huaxun ARK Technologies
C05F87,"Legrand INTELLIGENT ELECTRICAL(HUIZHOU)CO.,LTD.",ieee,1.0,"wireshark,nmap",LegrandINTEL | Legrand Intelligent Electrical(Huizhou)CO.
C06118,"TP-LINK TECHNOLOGIES CO.,LTD.",ieee,1.0,"wireshark,nmap",TpLinkTechno | TP-Link Technologies
C0613D,"BioIntelliSense, Inc.",ieee,1.0,"wireshark,nmap",BioIntelliSe | BioIntelliSense
C0619A,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",ZhejiangHaik | Zhejiang Haikang Science And Technology
C0626B,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C062F2,"Beijing Cotytech Co.,LTD",ieee,1.0,"wireshark,nmap",Cotytech | Beijing Cotytech
C06369,BINXIN TECHNOLOGY(ZHEJIANG) LTD.,ieee,1.0,"wireshark,nmap",BinxinTechno | Binxin Technology(Zhejiang)
C06380,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
C06394,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C064C6,Nokia Corporation,ieee,1.0,"wireshark,nmap",Nokia | Nokia
C064E4,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C06599,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C067AF,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C068CC,"Shenzhen Skyworth Digital  Technology  CO., Ltd",ieee,1.0,"wireshark,nmap",SkyworthDigi | Shenzhen Skyworth Digital  Technology
C06911,Arista Networks,ieee,1.0,"wireshark,nmap",AristaNetwor | Arista Networks
C06B55,"Motorola Mobility LLC, a Lenovo Company",ieee,1.0,"wireshark,nmap","MotorolaMobi | Motorola Mobility, a Lenovo Company"
C06BC7,Gallagher Group Limited,ieee,1.0,wireshark,GallagherGro
C06C0C,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C06C0F,Dobbs Stanford,ieee,1.0,"wireshark,nmap",DobbsStanfor | Dobbs Stanford
C06C6D,"MagneMotion, Inc.",ieee,1.0,"wireshark,nmap",MagneMotion | MagneMotion
C06D1A,"Tianjin Henxinhuifeng Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",TianjinHenxi | Tianjin Henxinhuifeng Technology
C06DED,"Hangzhou Hikvision Digital Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",HikvisionDig | Hangzhou Hikvision Digital Technology
C06E3D,SHENZHEN TECNO TECHNOLOGY,ieee,1.0,"wireshark,nmap",TecnoTechnol | Shenzhen Tecno Technology
C06F98,eero inc.,ieee,1.0,"wireshark,nmap",eero | eero
C07009,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C071AA,"ShenZhen OnMicro Electronics Co.,Ltd.",ieee,1.0,"wireshark,nmap",OnMicroElect | ShenZhen OnMicro Electronics
C07415,IntelPro Inc.,ieee,1.0,"wireshark,nmap",IntelPro | IntelPro
C0742B,"SHENZHEN XUNLONG SOFTWARE CO.,LIMITED",ieee,1.0,"wireshark,nmap","XunlongSoftw | Shenzhen Xunlong SOFTWARE,LIMITED"
C074AD,"Grandstream Networks, Inc.",ieee,1.0,"wireshark,nmap",GrandstreamN | Grandstream Networks
C07831,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
C07878,"FLEXTRONICS MANUFACTURING(ZHUHAI)CO.,LTD.",ieee,1.0,"wireshark,nmap",FlextronicsM | Flextronics Manufacturing(Zhuhai)CO.
C07982,"TCL King Electrical Appliances(Huizhou)Co.,Ltd",ieee,1.0,"wireshark,nmap",TCLKingElect | TCL King Electrical Appliances(Huizhou)Co.
C07AD6,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C07BBC,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C07C90,"Shenzhen YOUHUA Technology Co., Ltd",ieee,1.0,"wireshark,nmap",YOUHUATechno | Shenzhen Youhua Technology
C07CD1,PEGATRON CORPORATION,ieee,1.0,"wireshark,nmap",Pegatron | Pegatron
C07E40,"SHENZHEN XDK COMMUNICATION EQUIPMENT CO.,LTD",ieee,1.0,"wireshark,nmap",XdkCommunica | Shenzhen XDK Communication Equipment
C08135,"Ningbo Forfan technology Co., LTD",ieee,1.0,"wireshark,nmap",NingboForfan | Ningbo Forfan technology
C08170,Effigis GeoSolutions,ieee,1.0,"wireshark,nmap",EffigisGeoSo | Effigis GeoSolutions
C0830A,2Wire Inc,ieee,1.0,"wireshark,nmap",2Wire | 2Wire
C08359,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",Trystar | Trystar
C083C9,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
C0847A,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C0847D,"AMPAK Technology, Inc.",ieee,1.0,"wireshark,nmap",AMPAKTechnol | Ampak Technology
C08488,Finis Inc,ieee,1.0,"wireshark,nmap",Finis | Finis
C084E0,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C084FF,"GD Midea Air-Conditioning Equipment Co.,Ltd.",ieee,1.0,"wireshark,nmap",GDMideaAirCo | GD Midea Air-Conditioning Equipment
C0854C,Ragentek Technology Group,ieee,1.0,"wireshark,nmap",RagentekTech | Ragentek Technology Group
C086B3,"Shenzhen Voxtech Co., Ltd.",ieee,1.0,"wireshark,nmap",Voxtech | Shenzhen Voxtech
C08706,"Shenzhen Qianfenyi Intelligent Technology Co.,LTD",ieee,1.0,"wireshark,nmap",QianfenyiInt | Shenzhen Qianfenyi Intelligent Technology
C087EB,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C08840,"GD Midea Air-Conditioning Equipment Co.,Ltd.",ieee,1.0,"wireshark,nmap",GDMideaAirCo | GD Midea Air-Conditioning Equipment
C0885B,"SnD Tech Co., Ltd.",ieee,1.0,"wireshark,nmap",SnDTech | SnD Tech
C0886D,Securosys SA,ieee,1.0,"wireshark,nmap",Securosys | Securosys SA
C08997,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
C089AB,Commscope,ieee,1.0,"wireshark,nmap",Commscope | Commscope
C08A60,AltoBeam Inc.,ieee,1.0,"wireshark,nmap",AltoBeam | AltoBeam
C08ACD,Guangzhou Shiyuan Electronic Technology Company Limited,ieee,1.0,"wireshark,nmap",GuangzhouShi | Guangzhou Shiyuan Electronic Technology Company Limited
C08ADE,Ruckus Wireless,ieee,1.0,"wireshark,nmap",RuckusWirele | Ruckus Wireless
C08B05,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C08B2A,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C08B6F,S I Sistemas Inteligentes Eletrônicos Ltda,ieee,1.0,"wireshark,nmap",SISistemasIn | S I Sistemas Inteligentes Eletrônicos Ltda
C08C60,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
C08C71,"Motorola Mobility LLC, a Lenovo Company",ieee,1.0,"wireshark,nmap","MotorolaMobi | Motorola Mobility, a Lenovo Company"
C08D51,Amazon Technologies Inc.,ieee,1.0,"wireshark,nmap",AmazonTechno | Amazon Technologies
C08F20,"Shenzhen Skyworth Digital  Technology  CO., Ltd",ieee,1.0,"wireshark,nmap",SkyworthDigi | Shenzhen Skyworth Digital  Technology
C09120,"Sichuan Tianyi Comheart Telecom Co.,LTD",ieee,1.0,"wireshark,nmap",SichuanTiany | Sichuan Tianyi Comheart Telecom
C09132,Patriot Memory,ieee,1.0,"wireshark,nmap",PatriotMemor | Patriot Memory
C09134,ProCurve Networking by HP,ieee,1.0,"wireshark,nmap",ProCurveNetw | ProCurve Networking by HP
C091B9,Amazon Technologies Inc.,ieee,1.0,"wireshark,nmap",AmazonTechno | Amazon Technologies
C09296,zte corporation,ieee,1.0,"wireshark,nmap",zte | zte
C09435,Commscope,ieee,1.0,"wireshark,nmap",Commscope | Commscope
C094AD,zte corporation,ieee,1.0,"wireshark,nmap",zte | zte
C0956D,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C09573,AIxLink,ieee,1.0,"wireshark,nmap",AIxLink | AIxLink
C095CF,Amazon Technologies Inc.,ieee,1.0,"wireshark,nmap",AmazonTechno | Amazon Technologies
C095DA,NXP India Private Limited,ieee,1.0,"wireshark,nmap",NXPIndiaPriv | NXP India Private Limited
C096A4,"Fiberhome Telecommunication Technologies Co.,LTD",ieee,1.0,"wireshark,nmap",FiberhomeTel | Fiberhome Telecommunication Technologies
C09727,SAMSUNG ELECTRO-MECHANICS(THAILAND),ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electro-mechanics(Thailand)
C09879,Acer Inc.,ieee,1.0,"wireshark,nmap",Acer | Acer
C098DA,China Mobile IOT Company Limited,ieee,1.0,"wireshark,nmap",ChinaMobileI | China Mobile IOT Company Limited
C098E5,University of Michigan,ieee,1.0,"wireshark,nmap",UniversityMi | University of Michigan
C09A71,XIAMEN MEITU MOBILE TECHNOLOGY CO.LTD,ieee,1.0,"wireshark,nmap",XiamenMeituM | Xiamen Meitu Mobile Technologyltd
C09AD0,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C09B63,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
C09B9E,Silicon Laboratories,ieee,1.0,"wireshark,nmap",SiliconLabor | Silicon Laboratories
C09BF4,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",AUMOVIOCompo | Aumovio Components Malaysia Sdn.Bhd.
C09C04,"Shaanxi GuoLian Digital TV Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",ShaanxiGuoLi | Shaanxi GuoLian Digital TV Technology
C09C92,COBY,ieee,1.0,"wireshark,nmap",Coby | Coby
C09D26,Topicon HK Lmd.,ieee,1.0,"wireshark,nmap",TopiconHKLmd | Topicon HK Lmd.
C09F05,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",ieee,1.0,"wireshark,nmap",OppoMobileTe | Guangdong Oppo Mobile Telecommunications
C09F42,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
C09F51,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,ieee,1.0,"wireshark,nmap",SernetTechno | Sernet (Suzhou) Technologies
C09FE1,zte corporation,ieee,1.0,"wireshark,nmap",zte | zte
C0A00D,Commscope,ieee,1.0,"wireshark,nmap",Commscope | Commscope
C0A0BB,D-Link International,ieee,1.0,"wireshark,nmap",DLinkInterna | D-Link International
C0A0C7,FAIRFIELD INDUSTRIES,ieee,1.0,"wireshark,nmap",FairfieldInd | Fairfield Industries
C0A0DE,Multi Touch Oy,ieee,1.0,"wireshark,nmap",MultiTouch | Multi Touch Oy
C0A0E2,Eden Innovations,ieee,1.0,"wireshark,nmap",EdenInnovati | Eden Innovations
C0A1A2,MarqMetrix,ieee,1.0,"wireshark,nmap",MarqMetrix | MarqMetrix
C0A26D,Abbott Point of Care,ieee,1.0,"wireshark,nmap",AbbottPointC | Abbott Point of Care
C0A364,3D Systems Massachusetts,ieee,1.0,"wireshark,nmap",3DMassachuse | 3D Systems Massachusetts
C0A36D,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,wireshark,HuaweiTechno
C0A36E,SKY UK LIMITED,ieee,1.0,"wireshark,nmap",SkyUk | SKY UK Limited
C0A39E,"EarthCam, Inc.",ieee,1.0,"wireshark,nmap",EarthCam | EarthCam
C0A3C7,Telink Micro LLC,ieee,1.0,"wireshark,nmap",TelinkMicro | Telink Micro
C0A476,"Ruijie Networks Co.,LTD",ieee,1.0,"wireshark,nmap",RuijieNetwor | Ruijie Networks
